enrollment_id,student_id,course_level,enrolled_flag,enrollment_date,final_grade,completed_flag
8755,2504,100,Yes,2024-01-19,C,Yes
8756,2504,100,Yes,2024-01-16,A,Yes
8757,2504,400,Yes,2024-01-03,D,Yes
8758,2504,400,Yes,2024-01-19,A,Yes
8759,2504,200,Yes,2024-01-19,B,Yes
8760,2505,400,Yes,2024-01-17,A,Yes
8761,2505,100,Yes,2024-01-14,A,Yes
8762,2505,400,Yes,2024-01-10,A,Yes
8763,2506,100,Yes,2024-01-19,D,Yes
8764,2506,200,Yes,2023-12-31,D,Yes
8765,2506,300,Yes,2024-01-14,B,Yes
8766,2508,400,Yes,2024-01-05,A,Yes
8767,2508,200,Yes,2024-01-15,C,Yes
8768,2508,100,Yes,2024-01-08,B,Yes
8769,2508,300,Yes,2024-01-18,W,No
8770,2508,200,Yes,2023-12-31,C,Yes
8771,2509,300,Yes,2024-01-06,C,Yes
8772,2509,300,Yes,2024-01-10,C,Yes
8773,2509,400,Yes,2024-01-12,C,Yes
8774,2511,100,Yes,2024-01-09,A,Yes
8775,2511,400,Yes,2024-01-11,B,Yes
8776,2511,200,Yes,2023-12-31,A,Yes
8777,2511,100,Yes,2024-01-01,B,Yes
8778,2512,400,Yes,2024-01-16,F,No
8779,2512,400,Yes,2023-12-31,C,Yes
8780,2512,200,Yes,2024-01-14,A,Yes
8781,2513,400,Yes,2024-01-01,B,Yes
8782,2513,400,Yes,2024-01-18,A,Yes
8783,2513,300,Yes,2023-12-31,W,No
8784,2513,200,Yes,2024-01-06,A,Yes
8785,2514,400,Yes,2023-12-31,D,Yes
8786,2514,100,Yes,2024-01-03,W,No
8787,2514,400,Yes,2024-01-08,F,No
8788,2515,400,Yes,2024-01-18,D,Yes
8789,2515,200,Yes,2024-01-05,W,No
8790,2515,100,Yes,2023-12-31,C,Yes
8791,2515,300,Yes,2024-01-16,C,Yes
8792,2516,100,Yes,2024-01-16,B,Yes
8793,2516,400,Yes,2024-01-13,A,Yes
8794,2516,100,Yes,2024-01-03,C,Yes
8795,2516,300,Yes,2024-01-08,B,Yes
8796,2516,300,Yes,2023-12-31,F,No
8797,2517,300,Yes,2024-01-18,A,Yes
8798,2517,300,Yes,2024-01-06,W,No
8799,2517,100,Yes,2024-01-14,B,Yes
8800,2517,100,Yes,2024-01-11,W,No
8801,2517,200,Yes,2024-01-10,F,No
8802,2518,300,Yes,2024-01-12,W,No
8803,2518,400,Yes,2024-01-15,A,Yes
8804,2518,100,Yes,2024-01-09,C,Yes
8805,2518,300,Yes,2024-01-13,W,No
8806,2519,400,Yes,2024-01-06,W,No
8807,2519,400,Yes,2024-01-03,C,Yes
8808,2519,100,Yes,2023-12-31,F,No
8809,2520,100,Yes,2024-01-08,B,Yes
8810,2520,200,Yes,2024-01-13,C,Yes
8811,2520,100,Yes,2024-01-17,B,Yes
8812,2521,300,Yes,2024-01-15,B,Yes
8813,2521,400,Yes,2024-01-03,C,Yes
8814,2521,300,Yes,2024-01-07,C,Yes
8815,2522,300,Yes,2024-01-07,D,Yes
8816,2522,100,Yes,2024-01-02,A,Yes
8817,2522,100,Yes,2024-01-10,A,Yes
8818,2522,100,Yes,2024-01-15,A,Yes
8819,2523,300,Yes,2024-01-05,W,No
8820,2523,300,Yes,2023-12-31,W,No
8821,2523,200,Yes,2024-01-09,W,No
8822,2523,300,Yes,2024-01-12,C,Yes
8823,2524,200,Yes,2024-01-03,A,Yes
8824,2524,100,Yes,2024-01-05,A,Yes
8825,2524,100,Yes,2023-12-31,F,No
8826,2525,300,Yes,2024-01-13,W,No
8827,2525,300,Yes,2024-01-08,B,Yes
8828,2525,100,Yes,2024-01-08,W,No
8829,2526,200,Yes,2024-01-10,F,No
8830,2526,400,Yes,2024-01-02,C,Yes
8831,2526,400,Yes,2024-01-03,B,Yes
8832,2527,300,Yes,2023-12-31,C,Yes
8833,2527,100,Yes,2024-01-01,B,Yes
8834,2527,100,Yes,2024-01-13,C,Yes
8835,2527,100,Yes,2024-01-12,B,Yes
8836,2528,100,Yes,2024-01-03,C,Yes
8837,2528,400,Yes,2024-01-12,A,Yes
8838,2528,300,Yes,2023-12-31,W,No
8839,2529,300,Yes,2024-01-07,A,Yes
8840,2529,400,Yes,2024-01-09,C,Yes
8841,2529,400,Yes,2024-01-15,C,Yes
8842,2529,100,Yes,2024-01-15,A,Yes
8843,2530,100,Yes,2024-01-14,A,Yes
8844,2530,400,Yes,2024-01-06,C,Yes
8845,2530,200,Yes,2024-01-13,W,No
8846,2530,200,Yes,2024-01-11,W,No
8847,2531,300,Yes,2024-01-02,A,Yes
8848,2531,400,Yes,2024-01-12,C,Yes
8849,2531,200,Yes,2024-01-16,A,Yes
8850,2531,300,Yes,2024-01-17,C,Yes
8851,2531,300,Yes,2024-01-11,A,Yes
8852,2533,400,Yes,2024-01-12,A,Yes
8853,2533,200,Yes,2024-01-08,A,Yes
8854,2533,200,Yes,2024-01-01,B,Yes
8855,2534,300,Yes,2024-01-16,A,Yes
8856,2534,300,Yes,2024-01-06,A,Yes
8857,2534,400,Yes,2024-01-03,B,Yes
8858,2535,200,Yes,2023-12-31,B,Yes
8859,2535,300,Yes,2024-01-05,A,Yes
8860,2535,200,Yes,2024-01-07,B,Yes
8861,2535,300,Yes,2024-01-03,C,Yes
8862,2535,300,Yes,2024-01-13,B,Yes
8863,2537,200,Yes,2024-01-12,W,No
8864,2537,200,Yes,2024-01-10,F,No
8865,2537,400,Yes,2024-01-19,F,No
8866,2538,200,Yes,2024-01-12,D,Yes
8867,2538,400,Yes,2024-01-14,C,Yes
8868,2538,400,Yes,2024-01-08,C,Yes
8869,2538,200,Yes,2024-01-08,B,Yes
8870,2539,300,Yes,2024-01-09,A,Yes
8871,2539,300,Yes,2024-01-19,W,No
8872,2539,400,Yes,2024-01-19,B,Yes
8873,2540,100,Yes,2024-01-01,C,Yes
8874,2540,100,Yes,2024-01-05,B,Yes
8875,2540,300,Yes,2024-01-17,B,Yes
8876,2540,100,Yes,2024-01-01,C,Yes
8877,2541,400,Yes,2024-01-02,D,Yes
8878,2541,200,Yes,2024-01-03,A,Yes
8879,2541,300,Yes,2024-01-17,A,Yes
8880,2541,200,Yes,2024-01-12,D,Yes
8881,2541,300,Yes,2024-01-19,A,Yes
8882,2542,200,Yes,2024-01-15,B,Yes
8883,2542,100,Yes,2024-01-04,A,Yes
8884,2542,100,Yes,2024-01-03,A,Yes
8885,2542,300,Yes,2024-01-11,C,Yes
8886,2543,300,Yes,2024-01-19,F,No
8887,2543,300,Yes,2024-01-07,B,Yes
8888,2543,400,Yes,2024-01-19,D,Yes
8889,2544,200,Yes,2023-12-31,A,Yes
8890,2544,400,Yes,2024-01-18,C,Yes
8891,2544,400,Yes,2024-01-01,C,Yes
8892,2544,400,Yes,2024-01-08,F,No
8893,2544,300,Yes,2024-01-01,A,Yes
8894,2545,200,Yes,2024-01-17,F,No
8895,2545,100,Yes,2024-01-13,D,Yes
8896,2545,400,Yes,2024-01-09,A,Yes
8897,2545,100,Yes,2024-01-13,A,Yes
8898,2546,300,Yes,2024-01-08,A,Yes
8899,2546,200,Yes,2024-01-12,C,Yes
8900,2546,400,Yes,2024-01-19,W,No
8901,2547,100,Yes,2024-01-06,C,Yes
8902,2547,300,Yes,2024-01-05,B,Yes
8903,2547,400,Yes,2024-01-03,B,Yes
8904,2547,200,Yes,2024-01-17,C,Yes
8905,2548,400,Yes,2024-01-13,D,Yes
8906,2548,300,Yes,2024-01-04,B,Yes
8907,2548,300,Yes,2024-01-19,F,No
8908,2549,400,Yes,2024-01-07,A,Yes
8909,2549,300,Yes,2024-01-15,C,Yes
8910,2549,200,Yes,2024-01-11,B,Yes
8911,2549,300,Yes,2024-01-12,C,Yes
8912,2549,300,Yes,2024-01-15,A,Yes
8913,2550,400,Yes,2024-01-04,A,Yes
8914,2550,200,Yes,2023-12-31,C,Yes
8915,2550,100,Yes,2024-01-06,A,Yes
8916,2551,200,Yes,2024-01-16,C,Yes
8917,2551,200,Yes,2024-01-12,F,No
8918,2551,200,Yes,2024-01-01,B,Yes
8919,2551,100,Yes,2024-01-12,B,Yes
8920,2551,200,Yes,2024-01-12,C,Yes
8921,2552,200,Yes,2024-01-03,W,No
8922,2552,400,Yes,2024-01-07,B,Yes
8923,2552,300,Yes,2024-01-19,B,Yes
8924,2552,200,Yes,2024-01-18,B,Yes
8925,2552,300,Yes,2024-01-01,C,Yes
8926,2553,100,Yes,2024-01-09,C,Yes
8927,2553,200,Yes,2024-01-14,D,Yes
8928,2553,400,Yes,2024-01-03,W,No
8929,2553,400,Yes,2024-01-04,C,Yes
8930,2553,200,Yes,2024-01-07,W,No
8931,2554,200,Yes,2024-01-19,C,Yes
8932,2554,200,Yes,2024-01-03,W,No
8933,2554,200,Yes,2024-01-15,A,Yes
8934,2554,100,Yes,2024-01-04,B,Yes
8935,2555,200,Yes,2024-01-09,C,Yes
8936,2555,300,Yes,2024-01-17,D,Yes
8937,2555,100,Yes,2024-01-12,C,Yes
8938,2555,300,Yes,2024-01-15,B,Yes
8939,2555,400,Yes,2023-12-31,A,Yes
8940,2556,200,Yes,2024-01-19,D,Yes
8941,2556,300,Yes,2024-01-17,D,Yes
8942,2556,100,Yes,2024-01-15,A,Yes
8943,2557,400,Yes,2024-01-01,F,No
8944,2557,400,Yes,2024-01-07,C,Yes
8945,2557,200,Yes,2024-01-19,C,Yes
8946,2557,100,Yes,2024-01-06,F,No
8947,2557,100,Yes,2024-01-13,C,Yes
8948,2558,400,Yes,2024-01-02,A,Yes
8949,2558,200,Yes,2024-01-11,A,Yes
8950,2558,300,Yes,2024-01-06,B,Yes
8951,2558,300,Yes,2024-01-17,W,No
8952,2558,300,Yes,2024-01-08,C,Yes
8953,2559,300,Yes,2024-01-05,W,No
8954,2559,200,Yes,2024-01-19,A,Yes
8955,2559,200,Yes,2024-01-19,D,Yes
8956,2559,300,Yes,2024-01-17,B,Yes
8957,2559,400,Yes,2024-01-06,C,Yes
8958,2560,100,Yes,2024-01-11,D,Yes
8959,2560,100,Yes,2024-01-18,W,No
8960,2560,100,Yes,2024-01-06,A,Yes
8961,2560,200,Yes,2024-01-16,C,Yes
8962,2560,400,Yes,2024-01-10,B,Yes
8963,2561,200,Yes,2024-01-03,W,No
8964,2561,200,Yes,2024-01-02,D,Yes
8965,2561,100,Yes,2024-01-05,A,Yes
8966,2561,300,Yes,2024-01-09,W,No
8967,2561,300,Yes,2024-01-01,C,Yes
8968,2562,400,Yes,2024-01-15,B,Yes
8969,2562,300,Yes,2024-01-17,B,Yes
8970,2562,100,Yes,2024-01-17,W,No
8971,2562,100,Yes,2024-01-19,B,Yes
8972,2562,400,Yes,2024-01-19,A,Yes
8973,2563,200,Yes,2024-01-09,C,Yes
8974,2563,300,Yes,2024-01-17,B,Yes
8975,2563,200,Yes,2024-01-02,C,Yes
8976,2564,400,Yes,2024-01-09,B,Yes
8977,2564,400,Yes,2024-01-03,B,Yes
8978,2564,300,Yes,2024-01-15,B,Yes
8979,2564,300,Yes,2024-01-07,C,Yes
8980,2565,400,Yes,2024-01-02,A,Yes
8981,2565,400,Yes,2024-01-18,C,Yes
8982,2565,200,Yes,2024-01-04,B,Yes
8983,2565,200,Yes,2024-01-10,A,Yes
8984,2566,400,Yes,2024-01-14,D,Yes
8985,2566,100,Yes,2024-01-10,A,Yes
8986,2566,200,Yes,2024-01-02,W,No
8987,2566,200,Yes,2024-01-08,W,No
8988,2567,300,Yes,2024-01-03,C,Yes
8989,2567,300,Yes,2023-12-31,B,Yes
8990,2567,400,Yes,2024-01-11,A,Yes
8991,2568,100,Yes,2024-01-06,C,Yes
8992,2568,300,Yes,2024-01-02,A,Yes
8993,2568,300,Yes,2024-01-19,B,Yes
8994,2568,300,Yes,2024-01-18,C,Yes
8995,2568,400,Yes,2024-01-15,W,No
8996,2569,300,Yes,2024-01-16,B,Yes
8997,2569,200,Yes,2024-01-14,B,Yes
8998,2569,300,Yes,2024-01-07,B,Yes
8999,2569,100,Yes,2024-01-15,D,Yes
9000,2569,200,Yes,2024-01-18,B,Yes
9001,2570,400,Yes,2024-01-18,C,Yes
9002,2570,300,Yes,2024-01-05,F,No
9003,2570,300,Yes,2024-01-02,B,Yes
9004,2570,100,Yes,2024-01-11,B,Yes
9005,2570,200,Yes,2023-12-31,F,No
9006,2571,300,Yes,2024-01-15,B,Yes
9007,2571,100,Yes,2024-01-15,W,No
9008,2571,300,Yes,2024-01-12,C,Yes
9009,2571,300,Yes,2023-12-31,A,Yes
9010,2572,100,Yes,2024-01-12,C,Yes
9011,2572,100,Yes,2024-01-15,C,Yes
9012,2572,100,Yes,2024-01-06,B,Yes
9013,2573,300,Yes,2023-12-31,D,Yes
9014,2573,300,Yes,2024-01-02,A,Yes
9015,2573,400,Yes,2024-01-05,D,Yes
9016,2573,100,Yes,2024-01-07,C,Yes
9017,2574,100,Yes,2024-01-07,A,Yes
9018,2574,400,Yes,2024-01-01,C,Yes
9019,2574,300,Yes,2024-01-09,W,No
9020,2574,100,Yes,2024-01-01,C,Yes
9021,2574,100,Yes,2024-01-02,B,Yes
9022,2575,200,Yes,2024-01-07,C,Yes
9023,2575,300,Yes,2024-01-01,B,Yes
9024,2575,300,Yes,2023-12-31,D,Yes
9025,2575,300,Yes,2024-01-01,A,Yes
9026,2575,300,Yes,2024-01-17,B,Yes
9027,2576,400,Yes,2024-01-02,C,Yes
9028,2576,300,Yes,2024-01-09,B,Yes
9029,2576,400,Yes,2024-01-01,D,Yes
9030,2576,400,Yes,2024-01-10,B,Yes
9031,2577,400,Yes,2024-01-15,C,Yes
9032,2577,300,Yes,2024-01-11,B,Yes
9033,2577,300,Yes,2024-01-01,B,Yes
9034,2578,400,Yes,2023-12-31,C,Yes
9035,2578,300,Yes,2024-01-08,C,Yes
9036,2578,200,Yes,2024-01-01,B,Yes
9037,2578,300,Yes,2024-01-14,A,Yes
9038,2578,400,Yes,2024-01-10,B,Yes
9039,2579,300,Yes,2024-01-08,A,Yes
9040,2579,100,Yes,2024-01-04,W,No
9041,2579,200,Yes,2024-01-19,W,No
9042,2580,400,Yes,2024-01-04,A,Yes
9043,2580,200,Yes,2024-01-03,C,Yes
9044,2580,100,Yes,2024-01-10,A,Yes
9045,2580,100,Yes,2024-01-15,F,No
9046,2581,100,Yes,2024-01-11,A,Yes
9047,2581,300,Yes,2024-01-18,F,No
9048,2581,200,Yes,2024-01-12,B,Yes
9049,2581,100,Yes,2023-12-31,W,No
9050,2581,400,Yes,2024-01-07,B,Yes
9051,2582,300,Yes,2024-01-19,A,Yes
9052,2582,200,Yes,2024-01-07,C,Yes
9053,2582,300,Yes,2024-01-02,A,Yes
9054,2582,100,Yes,2024-01-09,A,Yes
9055,2582,300,Yes,2024-01-19,C,Yes
9056,2583,400,Yes,2024-01-12,C,Yes
9057,2583,200,Yes,2024-01-06,F,No
9058,2583,400,Yes,2024-01-08,A,Yes
9059,2583,200,Yes,2024-01-10,C,Yes
9060,2584,300,Yes,2024-01-01,B,Yes
9061,2584,100,Yes,2024-01-17,F,No
9062,2584,100,Yes,2024-01-08,W,No
9063,2584,400,Yes,2024-01-05,F,No
9064,2584,100,Yes,2024-01-09,B,Yes
9065,2585,100,Yes,2024-01-06,B,Yes
9066,2585,100,Yes,2024-01-08,B,Yes
9067,2585,300,Yes,2024-01-15,F,No
9068,2585,200,Yes,2024-01-06,W,No
9069,2586,300,Yes,2024-01-11,B,Yes
9070,2586,100,Yes,2024-01-14,C,Yes
9071,2586,100,Yes,2024-01-13,B,Yes
9072,2586,200,Yes,2024-01-10,F,No
9073,2587,300,Yes,2024-01-05,D,Yes
9074,2587,200,Yes,2024-01-17,D,Yes
9075,2587,400,Yes,2024-01-10,F,No
9076,2588,100,Yes,2024-01-06,F,No
9077,2588,300,Yes,2024-01-18,A,Yes
9078,2588,300,Yes,2024-01-12,B,Yes
9079,2588,200,Yes,2024-01-11,C,Yes
9080,2588,300,Yes,2024-01-19,C,Yes
9081,2589,100,Yes,2024-01-15,B,Yes
9082,2589,400,Yes,2023-12-31,C,Yes
9083,2589,100,Yes,2024-01-06,F,No
9084,2589,100,Yes,2024-01-18,C,Yes
9085,2590,400,Yes,2024-01-02,B,Yes
9086,2590,300,Yes,2024-01-04,C,Yes
9087,2590,400,Yes,2024-01-18,A,Yes
9088,2590,200,Yes,2024-01-12,A,Yes
9089,2591,200,Yes,2024-01-09,F,No
9090,2591,400,Yes,2024-01-04,A,Yes
9091,2591,100,Yes,2024-01-12,B,Yes
9092,2591,100,Yes,2024-01-11,F,No
9093,2592,200,Yes,2024-01-14,W,No
9094,2592,400,Yes,2024-01-05,A,Yes
9095,2592,100,Yes,2024-01-01,C,Yes
9096,2592,300,Yes,2024-01-02,C,Yes
9097,2592,100,Yes,2024-01-04,A,Yes
9098,2593,200,Yes,2024-01-16,A,Yes
9099,2593,300,Yes,2024-01-08,B,Yes
9100,2593,100,Yes,2024-01-13,B,Yes
9101,2593,300,Yes,2024-01-14,B,Yes
9102,2594,100,Yes,2024-01-08,A,Yes
9103,2594,400,Yes,2024-01-10,C,Yes
9104,2594,200,Yes,2024-01-02,A,Yes
9105,2594,200,Yes,2024-01-13,A,Yes
9106,2595,200,Yes,2024-01-05,D,Yes
9107,2595,300,Yes,2024-01-13,C,Yes
9108,2595,300,Yes,2024-01-16,C,Yes
9109,2595,100,Yes,2023-12-31,B,Yes
9110,2595,300,Yes,2024-01-02,C,Yes
9111,2596,300,Yes,2024-01-04,A,Yes
9112,2596,200,Yes,2024-01-18,W,No
9113,2596,200,Yes,2024-01-17,B,Yes
9114,2596,100,Yes,2024-01-02,F,No
9115,2597,300,Yes,2024-01-08,B,Yes
9116,2597,300,Yes,2024-01-01,B,Yes
9117,2597,200,Yes,2024-01-04,C,Yes
9118,2597,400,Yes,2024-01-11,B,Yes
9119,2597,200,Yes,2024-01-05,C,Yes
9120,2598,300,Yes,2024-01-13,A,Yes
9121,2598,400,Yes,2023-12-31,B,Yes
9122,2598,400,Yes,2024-01-05,A,Yes
9123,2598,300,Yes,2024-01-16,A,Yes
9124,2598,400,Yes,2024-01-16,C,Yes
9125,2599,400,Yes,2024-01-12,A,Yes
9126,2599,400,Yes,2024-01-15,C,Yes
9127,2599,200,Yes,2024-01-08,A,Yes
9128,2599,200,Yes,2024-01-04,B,Yes
9129,2601,100,Yes,2024-01-07,B,Yes
9130,2601,100,Yes,2024-01-12,C,Yes
9131,2601,400,Yes,2024-01-10,B,Yes
9132,2601,100,Yes,2024-01-12,C,Yes
9133,2602,300,Yes,2024-01-01,C,Yes
9134,2602,300,Yes,2024-01-16,B,Yes
9135,2602,200,Yes,2024-01-08,C,Yes
9136,2602,200,Yes,2024-01-07,C,Yes
9137,2602,400,Yes,2024-01-04,W,No
9138,2603,400,Yes,2024-01-15,B,Yes
9139,2603,300,Yes,2024-01-04,C,Yes
9140,2603,400,Yes,2024-01-01,B,Yes
9141,2603,400,Yes,2024-01-04,C,Yes
9142,2604,400,Yes,2024-01-01,F,No
9143,2604,400,Yes,2024-01-09,C,Yes
9144,2604,100,Yes,2024-01-11,F,No
9145,2604,300,Yes,2024-01-14,C,Yes
9146,2604,200,Yes,2024-01-05,F,No
9147,2605,300,Yes,2024-01-15,A,Yes
9148,2605,200,Yes,2024-01-12,D,Yes
9149,2605,300,Yes,2024-01-09,B,Yes
9150,2605,400,Yes,2024-01-19,A,Yes
9151,2606,100,Yes,2024-01-05,A,Yes
9152,2606,400,Yes,2023-12-31,W,No
9153,2606,100,Yes,2024-01-03,C,Yes
9154,2606,200,Yes,2024-01-17,C,Yes
9155,2607,200,Yes,2024-01-06,F,No
9156,2607,200,Yes,2024-01-01,B,Yes
9157,2607,200,Yes,2024-01-16,D,Yes
9158,2607,300,Yes,2024-01-06,C,Yes
9159,2607,400,Yes,2024-01-08,B,Yes
9160,2608,300,Yes,2024-01-07,F,No
9161,2608,400,Yes,2024-01-17,B,Yes
9162,2608,300,Yes,2024-01-17,B,Yes
9163,2608,400,Yes,2023-12-31,C,Yes
9164,2609,100,Yes,2024-01-12,C,Yes
9165,2609,300,Yes,2024-01-11,W,No
9166,2609,300,Yes,2024-01-12,C,Yes
9167,2610,100,Yes,2024-01-18,B,Yes
9168,2610,100,Yes,2024-01-05,B,Yes
9169,2610,300,Yes,2024-01-11,A,Yes
9170,2610,300,Yes,2024-01-09,A,Yes
9171,2612,400,Yes,2024-01-10,A,Yes
9172,2612,400,Yes,2024-01-08,C,Yes
9173,2612,300,Yes,2024-01-04,F,No
9174,2613,400,Yes,2024-01-11,B,Yes
9175,2613,100,Yes,2024-01-08,A,Yes
9176,2613,100,Yes,2024-01-02,W,No
9177,2614,300,Yes,2024-01-13,A,Yes
9178,2614,300,Yes,2024-01-01,W,No
9179,2614,400,Yes,2024-01-06,C,Yes
9180,2614,100,Yes,2023-12-31,B,Yes
9181,2614,400,Yes,2024-01-01,B,Yes
9182,2615,400,Yes,2024-01-09,D,Yes
9183,2615,300,Yes,2024-01-13,B,Yes
9184,2615,400,Yes,2024-01-02,C,Yes
9185,2616,100,Yes,2024-01-02,C,Yes
9186,2616,300,Yes,2024-01-19,D,Yes
9187,2616,300,Yes,2024-01-07,B,Yes
9188,2616,200,Yes,2024-01-15,B,Yes
9189,2617,300,Yes,2024-01-06,C,Yes
9190,2617,200,Yes,2024-01-14,C,Yes
9191,2617,100,Yes,2024-01-11,F,No
9192,2618,400,Yes,2024-01-08,B,Yes
9193,2618,100,Yes,2024-01-16,A,Yes
9194,2618,200,Yes,2024-01-10,F,No
9195,2618,200,Yes,2024-01-18,F,No
9196,2619,400,Yes,2024-01-14,F,No
9197,2619,400,Yes,2024-01-01,D,Yes
9198,2619,200,Yes,2024-01-14,C,Yes
9199,2619,300,Yes,2024-01-15,A,Yes
9200,2619,100,Yes,2024-01-09,C,Yes
9201,2620,300,Yes,2024-01-07,B,Yes
9202,2620,400,Yes,2024-01-10,B,Yes
9203,2620,300,Yes,2024-01-01,W,No
9204,2620,400,Yes,2024-01-03,C,Yes
9205,2621,100,Yes,2024-01-06,C,Yes
9206,2621,300,Yes,2024-01-01,W,No
9207,2621,100,Yes,2024-01-14,A,Yes
9208,2622,300,Yes,2024-01-05,D,Yes
9209,2622,300,Yes,2024-01-03,W,No
9210,2622,200,Yes,2024-01-16,D,Yes
9211,2622,300,Yes,2024-01-16,C,Yes
9212,2623,400,Yes,2024-01-06,A,Yes
9213,2623,200,Yes,2024-01-03,D,Yes
9214,2623,300,Yes,2024-01-16,B,Yes
9215,2624,300,Yes,2024-01-18,B,Yes
9216,2624,300,Yes,2024-01-14,W,No
9217,2624,300,Yes,2024-01-15,C,Yes
9218,2625,300,Yes,2024-01-01,C,Yes
9219,2625,400,Yes,2024-01-12,C,Yes
9220,2625,300,Yes,2024-01-11,A,Yes
9221,2626,200,Yes,2024-01-11,B,Yes
9222,2626,200,Yes,2024-01-02,F,No
9223,2626,300,Yes,2024-01-07,C,Yes
9224,2627,400,Yes,2024-01-02,W,No
9225,2627,100,Yes,2024-01-12,D,Yes
9226,2627,100,Yes,2024-01-19,B,Yes
9227,2627,100,Yes,2024-01-02,B,Yes
9228,2627,400,Yes,2024-01-16,A,Yes
9229,2629,200,Yes,2024-01-14,C,Yes
9230,2629,300,Yes,2024-01-08,A,Yes
9231,2629,300,Yes,2024-01-19,C,Yes
9232,2630,300,Yes,2024-01-13,A,Yes
9233,2630,400,Yes,2024-01-03,B,Yes
9234,2630,100,Yes,2024-01-18,W,No
9235,2631,200,Yes,2024-01-07,F,No
9236,2631,100,Yes,2024-01-13,B,Yes
9237,2631,100,Yes,2024-01-02,A,Yes
9238,2631,100,Yes,2023-12-31,F,No
9239,2631,400,Yes,2024-01-18,A,Yes
9240,2633,300,Yes,2024-01-19,D,Yes
9241,2633,200,Yes,2024-01-16,F,No
9242,2633,100,Yes,2024-01-10,B,Yes
9243,2634,400,Yes,2024-01-19,C,Yes
9244,2634,300,Yes,2024-01-17,F,No
9245,2634,400,Yes,2024-01-12,B,Yes
9246,2635,400,Yes,2024-01-02,B,Yes
9247,2635,200,Yes,2024-01-05,A,Yes
9248,2635,100,Yes,2024-01-13,C,Yes
9249,2635,200,Yes,2024-01-08,F,No
9250,2635,300,Yes,2024-01-01,F,No
9251,2636,300,Yes,2024-01-09,C,Yes
9252,2636,400,Yes,2024-01-04,F,No
9253,2636,100,Yes,2024-01-18,A,Yes
9254,2637,200,Yes,2024-01-07,A,Yes
9255,2637,200,Yes,2024-01-17,F,No
9256,2637,200,Yes,2023-12-31,F,No
9257,2637,300,Yes,2024-01-04,A,Yes
9258,2637,100,Yes,2023-12-31,C,Yes
9259,2638,100,Yes,2024-01-14,A,Yes
9260,2638,100,Yes,2024-01-09,A,Yes
9261,2638,100,Yes,2024-01-07,C,Yes
9262,2639,300,Yes,2024-01-18,A,Yes
9263,2639,100,Yes,2024-01-18,C,Yes
9264,2639,300,Yes,2024-01-08,B,Yes
9265,2640,400,Yes,2024-01-13,D,Yes
9266,2640,100,Yes,2023-12-31,W,No
9267,2640,300,Yes,2024-01-12,A,Yes
9268,2640,400,Yes,2024-01-17,B,Yes
9269,2640,200,Yes,2023-12-31,C,Yes
9270,2641,300,Yes,2024-01-14,W,No
9271,2641,300,Yes,2024-01-11,A,Yes
9272,2641,200,Yes,2024-01-07,W,No
9273,2641,400,Yes,2024-01-03,A,Yes
9274,2642,100,Yes,2024-01-08,A,Yes
9275,2642,200,Yes,2024-01-19,A,Yes
9276,2642,400,Yes,2024-01-10,B,Yes
9277,2642,100,Yes,2024-01-19,A,Yes
9278,2643,100,Yes,2024-01-06,D,Yes
9279,2643,100,Yes,2024-01-15,F,No
9280,2643,200,Yes,2024-01-18,C,Yes
9281,2643,100,Yes,2024-01-08,B,Yes
9282,2644,400,Yes,2024-01-06,W,No
9283,2644,100,Yes,2024-01-16,B,Yes
9284,2644,100,Yes,2024-01-01,W,No
9285,2644,300,Yes,2024-01-12,A,Yes
9286,2645,400,Yes,2024-01-08,B,Yes
9287,2645,400,Yes,2024-01-14,C,Yes
9288,2645,100,Yes,2024-01-13,B,Yes
9289,2645,100,Yes,2024-01-07,F,No
9290,2646,300,Yes,2024-01-17,B,Yes
9291,2646,200,Yes,2023-12-31,A,Yes
9292,2646,100,Yes,2024-01-07,F,No
9293,2646,300,Yes,2024-01-11,C,Yes
9294,2647,200,Yes,2024-01-11,D,Yes
9295,2647,400,Yes,2024-01-03,C,Yes
9296,2647,100,Yes,2024-01-09,A,Yes
9297,2647,200,Yes,2024-01-01,C,Yes
9298,2648,100,Yes,2024-01-17,A,Yes
9299,2648,200,Yes,2024-01-16,F,No
9300,2648,400,Yes,2024-01-06,A,Yes
9301,2648,100,Yes,2024-01-10,A,Yes
9302,2648,400,Yes,2024-01-18,A,Yes
9303,2649,400,Yes,2024-01-13,B,Yes
9304,2649,400,Yes,2024-01-03,A,Yes
9305,2649,300,Yes,2024-01-13,B,Yes
9306,2650,400,Yes,2024-01-01,A,Yes
9307,2650,100,Yes,2024-01-12,B,Yes
9308,2650,400,Yes,2024-01-07,A,Yes
9309,2651,300,Yes,2024-01-11,C,Yes
9310,2651,300,Yes,2024-01-07,C,Yes
9311,2651,400,Yes,2024-01-13,C,Yes
9312,2652,400,Yes,2024-01-01,W,No
9313,2652,400,Yes,2023-12-31,B,Yes
9314,2652,100,Yes,2024-01-09,C,Yes
9315,2653,200,Yes,2024-01-12,C,Yes
9316,2653,400,Yes,2024-01-05,W,No
9317,2653,100,Yes,2024-01-14,C,Yes
9318,2653,400,Yes,2024-01-15,A,Yes
9319,2654,100,Yes,2024-01-01,D,Yes
9320,2654,100,Yes,2024-01-02,F,No
9321,2654,400,Yes,2024-01-06,W,No
