student_id,age,gender,major,class_level,international_student,first_generation,admission_term,academic_standing,gpa_band,student_status
2866,21,Non-binary,Nursing,Sophomore,No,Yes,Fall 2023,Good Standing,Low,Enrolled
2867,19,Male,Computer Science,Freshman,No,Yes,Spring 2024,Good Standing,Medium,Graduate
2868,33,Female,Mechanical Engineering,Sophomore,Yes,Yes,Spring 2023,Good Standing,High,Enrolled
2869,25,Male,Mechanical Engineering,Senior,No,Yes,Fall 2022,Probation,Low,Dropout
2870,20,Female,Business Administration,Junior,No,No,Fall 2023,Probation,Low,Dropout
2871,26,Male,Computer Science,Sophomore,No,Yes,Fall 2023,Good Standing,Medium,Enrolled
2872,23,Female,Computer Science,Freshman,No,No,Fall 2023,Good Standing,Medium,Dropout
2873,27,Non-binary,Computer Science,Junior,No,Yes,Fall 2022,Good Standing,Low,Enrolled
2874,27,Non-binary,Psychology,Junior,No,Yes,Spring 2023,Good Standing,Medium,Dropout
2875,30,Male,Psychology,Sophomore,No,No,Spring 2024,Warning,Medium,Dropout
2876,34,Female,Business Administration,Senior,No,No,Fall 2023,Good Standing,Medium,Dropout
2877,26,Female,Computer Science,Sophomore,No,No,Fall 2022,Good Standing,High,Graduate
2878,34,Male,Education,Senior,No,Yes,Spring 2023,Probation,Low,Dropout
2879,26,Female,Computer Science,Junior,No,No,Spring 2023,Good Standing,Medium,Dropout
2880,26,Male,Mechanical Engineering,Sophomore,Yes,No,Spring 2024,Good Standing,Medium,Dropout
2881,18,Female,Mechanical Engineering,Freshman,No,Yes,Fall 2023,Good Standing,High,Graduate
2882,19,Male,Business Administration,Sophomore,No,No,Fall 2022,Good Standing,Medium,Dropout
2883,33,Female,Education,Senior,No,No,Spring 2023,Good Standing,Medium,Graduate
2884,18,Male,Computer Science,Senior,Yes,Yes,Fall 2022,Good Standing,Medium,Dropout
2885,27,Female,Biology,Sophomore,No,No,Spring 2023,Good Standing,Medium,Enrolled
2886,25,Non-binary,Education,Senior,Yes,No,Fall 2023,Good Standing,High,Dropout
2887,28,Female,Architecture,Junior,No,Yes,Fall 2023,Probation,High,Enrolled
2888,19,Male,Business Administration,Sophomore,Yes,No,Spring 2024,Good Standing,Medium,Graduate
2889,25,Non-binary,Mechanical Engineering,Senior,No,Yes,Spring 2023,Good Standing,Medium,Dropout
2890,25,Female,Biology,Sophomore,No,No,Fall 2022,Good Standing,High,Graduate
2891,34,Non-binary,Mechanical Engineering,Sophomore,Yes,No,Spring 2023,Good Standing,High,Enrolled
2892,32,Female,Psychology,Freshman,No,Yes,Fall 2022,Good Standing,Low,Enrolled
2893,34,Non-binary,Business Administration,Sophomore,No,Yes,Spring 2024,Probation,High,Dropout
2894,30,Male,Business Administration,Freshman,No,Yes,Spring 2023,Good Standing,Low,Enrolled
2895,22,Female,Computer Science,Senior,No,No,Fall 2023,Good Standing,Medium,Graduate
2896,29,Female,Computer Science,Freshman,No,No,Fall 2022,Good Standing,Medium,Dropout
2897,18,Male,Psychology,Freshman,No,Yes,Fall 2023,Probation,High,Graduate
2898,22,Non-binary,Biology,Freshman,No,Yes,Spring 2024,Good Standing,Low,Dropout
2899,25,Male,Architecture,Junior,Yes,Yes,Spring 2024,Probation,High,Graduate
2900,30,Male,Nursing,Freshman,No,Yes,Fall 2022,Good Standing,Medium,Dropout
2901,25,Non-binary,Education,Sophomore,No,Yes,Spring 2023,Probation,High,Graduate
2902,28,Male,Nursing,Freshman,No,No,Fall 2023,Probation,Low,Dropout
2903,18,Female,Nursing,Sophomore,No,No,Fall 2023,Good Standing,Low,Dropout
2904,30,Female,Business Administration,Freshman,No,No,Fall 2022,Good Standing,Medium,Enrolled
2905,20,Female,Education,Junior,No,No,Fall 2022,Good Standing,Medium,Graduate
2906,34,Male,Business Administration,Senior,No,No,Fall 2022,Good Standing,Medium,Graduate
2907,22,Female,Architecture,Freshman,No,No,Spring 2024,Good Standing,Low,Dropout
2908,25,Female,Education,Freshman,No,No,Spring 2024,Good Standing,Medium,Graduate
2909,31,Female,Mechanical Engineering,Junior,No,Yes,Fall 2023,Good Standing,Low,Enrolled
2910,21,Female,Business Administration,Freshman,No,Yes,Spring 2023,Good Standing,Medium,Dropout
2911,28,Female,Business Administration,Sophomore,No,Yes,Fall 2022,Good Standing,High,Graduate
2912,32,Female,Business Administration,Freshman,No,No,Spring 2024,Good Standing,High,Graduate
2913,24,Male,Biology,Freshman,No,No,Spring 2023,Good Standing,Medium,Dropout
2914,28,Female,Psychology,Senior,No,Yes,Fall 2022,Good Standing,Medium,Enrolled
2915,22,Female,Business Administration,Senior,No,No,Spring 2023,Good Standing,High,Graduate
2916,22,Non-binary,Architecture,Freshman,No,No,Fall 2022,Good Standing,High,Dropout
2917,25,Male,Computer Science,Junior,No,Yes,Spring 2023,Good Standing,Medium,Dropout
2918,27,Male,Computer Science,Senior,No,Yes,Fall 2023,Good Standing,High,Graduate
2919,23,Male,Education,Freshman,No,Yes,Fall 2022,Probation,High,Graduate
2920,32,Male,Mechanical Engineering,Senior,No,Yes,Fall 2022,Good Standing,Low,Enrolled
2921,33,Female,Psychology,Freshman,No,No,Fall 2023,Good Standing,Medium,Dropout
2922,34,Female,Biology,Senior,No,No,Fall 2022,Good Standing,High,Enrolled
2923,25,Non-binary,Education,Senior,No,No,Fall 2022,Good Standing,Medium,Graduate
2924,25,Non-binary,Computer Science,Sophomore,No,No,Spring 2024,Good Standing,Low,Dropout
2925,26,Male,Psychology,Freshman,No,No,Fall 2023,Good Standing,Medium,Enrolled
2926,19,Non-binary,Psychology,Freshman,No,No,Spring 2024,Good Standing,High,Graduate
2927,32,Non-binary,Mechanical Engineering,Freshman,Yes,No,Fall 2023,Good Standing,Low,Enrolled
2928,20,Male,Architecture,Freshman,Yes,No,Spring 2023,Good Standing,Medium,Enrolled
2929,34,Male,Psychology,Senior,No,No,Fall 2023,Good Standing,Medium,Dropout
2930,21,Non-binary,Business Administration,Sophomore,No,Yes,Fall 2023,Good Standing,Medium,Dropout
2931,21,Female,Psychology,Sophomore,Yes,No,Spring 2024,Probation,Medium,Enrolled
2932,31,Non-binary,Mechanical Engineering,Junior,No,Yes,Fall 2022,Good Standing,Medium,Dropout
2933,26,Non-binary,Education,Freshman,No,No,Fall 2023,Good Standing,Low,Dropout
2934,26,Female,Mechanical Engineering,Junior,No,No,Fall 2022,Good Standing,Medium,Enrolled
2935,27,Female,Biology,Senior,No,Yes,Fall 2023,Probation,Low,Dropout
2936,21,Male,Mechanical Engineering,Junior,No,No,Spring 2024,Good Standing,Medium,Enrolled
2937,29,Male,Computer Science,Freshman,Yes,Yes,Fall 2023,Good Standing,Medium,Graduate
2938,25,Non-binary,Business Administration,Sophomore,No,Yes,Spring 2023,Good Standing,Medium,Graduate
2939,19,Female,Architecture,Sophomore,No,Yes,Fall 2023,Warning,High,Graduate
2940,30,Male,Computer Science,Freshman,No,No,Fall 2023,Good Standing,High,Graduate
2941,33,Non-binary,Education,Senior,No,No,Fall 2022,Good Standing,Medium,Graduate
2942,19,Female,Nursing,Freshman,No,No,Fall 2022,Probation,Medium,Graduate
2943,28,Non-binary,Education,Senior,No,No,Spring 2023,Good Standing,High,Enrolled
2944,27,Male,Business Administration,Sophomore,No,Yes,Fall 2023,Good Standing,Medium,Graduate
2945,32,Male,Psychology,Senior,No,Yes,Fall 2022,Good Standing,High,Graduate
2946,34,Female,Mechanical Engineering,Freshman,No,Yes,Fall 2023,Good Standing,Low,Dropout
2947,25,Non-binary,Nursing,Freshman,No,No,Spring 2024,Good Standing,High,Enrolled
2948,26,Female,Business Administration,Freshman,Yes,No,Spring 2024,Warning,Medium,Dropout
2949,25,Male,Computer Science,Senior,No,Yes,Spring 2023,Good Standing,Medium,Graduate
2950,31,Male,Mechanical Engineering,Senior,Yes,Yes,Spring 2024,Good Standing,Medium,Enrolled
2951,29,Non-binary,Education,Senior,No,Yes,Fall 2022,Good Standing,High,Graduate
2952,31,Non-binary,Computer Science,Sophomore,Yes,No,Fall 2022,Good Standing,Medium,Graduate
2953,34,Non-binary,Business Administration,Junior,No,Yes,Spring 2023,Good Standing,Low,Enrolled
2954,20,Female,Business Administration,Junior,Yes,Yes,Fall 2023,Good Standing,Medium,Enrolled
2955,24,Non-binary,Education,Freshman,Yes,Yes,Fall 2022,Good Standing,Medium,Dropout
2956,34,Non-binary,Nursing,Sophomore,No,No,Spring 2024,Good Standing,Medium,Graduate
2957,29,Male,Education,Senior,No,No,Fall 2022,Good Standing,High,Graduate
2958,26,Male,Psychology,Freshman,Yes,No,Spring 2023,Good Standing,High,Graduate
2959,32,Non-binary,Computer Science,Sophomore,Yes,No,Spring 2024,Warning,Low,Enrolled
2960,30,Non-binary,Nursing,Freshman,Yes,No,Spring 2024,Good Standing,Low,Enrolled
2961,25,Male,Mechanical Engineering,Sophomore,No,No,Spring 2024,Good Standing,Medium,Dropout
2962,31,Non-binary,Biology,Sophomore,No,Yes,Spring 2023,Good Standing,Medium,Graduate
2963,25,Female,Psychology,Junior,Yes,No,Spring 2023,Good Standing,Medium,Dropout
2964,31,Female,Nursing,Freshman,No,No,Fall 2023,Good Standing,High,Dropout
2965,24,Female,Biology,Senior,No,Yes,Fall 2023,Good Standing,Medium,Graduate
2966,29,Non-binary,Biology,Junior,No,No,Fall 2023,Good Standing,Low,Dropout
2967,28,Male,Computer Science,Junior,No,Yes,Spring 2023,Good Standing,Medium,Graduate
2968,28,Non-binary,Business Administration,Senior,No,Yes,Spring 2024,Probation,Medium,Enrolled
2969,30,Non-binary,Mechanical Engineering,Sophomore,Yes,Yes,Spring 2024,Good Standing,High,Dropout
2970,19,Male,Education,Senior,No,Yes,Fall 2022,Good Standing,High,Enrolled
2971,32,Male,Computer Science,Freshman,No,No,Fall 2023,Good Standing,Medium,Graduate
2972,32,Male,Psychology,Senior,No,No,Spring 2024,Good Standing,Low,Dropout
2973,29,Female,Architecture,Sophomore,No,No,Spring 2024,Good Standing,Low,Enrolled
2974,30,Non-binary,Biology,Senior,No,No,Spring 2024,Good Standing,Low,Dropout
2975,28,Male,Psychology,Sophomore,No,Yes,Spring 2024,Good Standing,Medium,Enrolled
2976,22,Non-binary,Biology,Sophomore,No,No,Spring 2023,Good Standing,Medium,Graduate
2977,18,Female,Business Administration,Freshman,No,No,Fall 2023,Good Standing,Low,Dropout
2978,20,Female,Architecture,Senior,No,Yes,Spring 2024,Good Standing,Medium,Graduate
2979,24,Male,Business Administration,Senior,Yes,No,Spring 2024,Probation,Low,Enrolled
2980,29,Male,Mechanical Engineering,Freshman,No,No,Spring 2024,Good Standing,Medium,Enrolled
2981,32,Non-binary,Education,Sophomore,No,No,Spring 2024,Good Standing,Medium,Enrolled
2982,22,Male,Mechanical Engineering,Senior,Yes,Yes,Fall 2022,Probation,Medium,Graduate
2983,32,Non-binary,Business Administration,Freshman,Yes,Yes,Spring 2024,Good Standing,Medium,Enrolled
2984,25,Male,Business Administration,Sophomore,No,No,Spring 2024,Good Standing,High,Graduate
2985,27,Non-binary,Psychology,Freshman,No,No,Spring 2024,Good Standing,Medium,Graduate
2986,33,Non-binary,Business Administration,Senior,No,Yes,Fall 2022,Good Standing,Low,Dropout
2987,25,Non-binary,Architecture,Freshman,Yes,No,Spring 2023,Good Standing,Medium,Graduate
2988,18,Non-binary,Architecture,Junior,No,Yes,Fall 2022,Good Standing,High,Dropout
2989,29,Female,Nursing,Sophomore,No,Yes,Spring 2024,Good Standing,Medium,Dropout
2990,22,Non-binary,Biology,Junior,No,No,Spring 2023,Good Standing,Medium,Graduate
2991,20,Male,Computer Science,Junior,No,No,Spring 2024,Good Standing,Medium,Enrolled
2992,18,Female,Business Administration,Sophomore,No,Yes,Spring 2023,Good Standing,Medium,Graduate
2993,21,Female,Mechanical Engineering,Sophomore,No,Yes,Spring 2024,Good Standing,Medium,Enrolled
2994,25,Non-binary,Education,Freshman,No,No,Spring 2024,Good Standing,Medium,Graduate
2995,20,Female,Biology,Sophomore,No,No,Spring 2023,Probation,High,Dropout
2996,27,Non-binary,Biology,Junior,No,Yes,Spring 2023,Probation,Medium,Graduate
2997,19,Male,Education,Junior,No,Yes,Spring 2024,Good Standing,Medium,Graduate
2998,28,Non-binary,Education,Senior,No,No,Fall 2022,Good Standing,High,Graduate
2999,27,Female,Biology,Sophomore,No,No,Fall 2022,Good Standing,Medium,Dropout
3000,31,Male,Nursing,Junior,Yes,Yes,Fall 2022,Good Standing,Medium,Graduate
3001,24,Non-binary,Mechanical Engineering,Senior,No,No,Fall 2022,Good Standing,Low,Dropout
3002,19,Male,Nursing,Senior,No,Yes,Spring 2023,Good Standing,Medium,Dropout
3003,26,Male,Business Administration,Freshman,No,No,Spring 2023,Good Standing,Medium,Dropout
3004,33,Female,Computer Science,Junior,No,No,Fall 2022,Good Standing,Medium,Graduate
3005,30,Male,Education,Freshman,Yes,No,Fall 2023,Good Standing,High,Graduate
3006,26,Female,Architecture,Junior,No,Yes,Fall 2023,Good Standing,Medium,Enrolled
3007,21,Male,Mechanical Engineering,Freshman,No,No,Fall 2023,Good Standing,Low,Dropout
3008,27,Non-binary,Education,Freshman,No,No,Spring 2024,Good Standing,Medium,Graduate
3009,29,Male,Nursing,Sophomore,Yes,No,Fall 2022,Good Standing,Medium,Enrolled
3010,34,Non-binary,Psychology,Freshman,No,No,Spring 2024,Good Standing,High,Graduate
3011,31,Non-binary,Business Administration,Sophomore,No,Yes,Spring 2023,Good Standing,Low,Enrolled
3012,31,Male,Computer Science,Senior,No,No,Spring 2023,Good Standing,Low,Enrolled
3013,19,Non-binary,Business Administration,Junior,No,No,Fall 2023,Good Standing,High,Graduate
3014,28,Male,Psychology,Senior,No,No,Fall 2023,Good Standing,Medium,Graduate
3015,33,Male,Computer Science,Junior,No,No,Spring 2023,Good Standing,High,Graduate
3016,23,Non-binary,Psychology,Senior,No,No,Fall 2023,Good Standing,Medium,Dropout
3017,22,Non-binary,Business Administration,Junior,Yes,Yes,Fall 2023,Good Standing,High,Enrolled
3018,21,Female,Nursing,Freshman,No,No,Spring 2023,Good Standing,High,Dropout
3019,32,Non-binary,Biology,Junior,Yes,No,Spring 2024,Good Standing,High,Enrolled
3020,21,Female,Business Administration,Junior,Yes,No,Fall 2023,Good Standing,Low,Dropout
3021,27,Non-binary,Business Administration,Senior,No,No,Spring 2024,Good Standing,Low,Dropout
3022,20,Male,Business Administration,Senior,No,No,Fall 2023,Good Standing,High,Dropout
3023,22,Non-binary,Mechanical Engineering,Senior,No,Yes,Fall 2022,Good Standing,Medium,Enrolled
3024,23,Male,Psychology,Sophomore,No,Yes,Spring 2024,Good Standing,High,Dropout
3025,25,Male,Architecture,Sophomore,No,Yes,Spring 2024,Good Standing,High,Dropout
3026,24,Male,Psychology,Junior,No,No,Fall 2023,Probation,Low,Dropout
3027,27,Female,Education,Junior,No,Yes,Spring 2024,Probation,High,Enrolled
3028,23,Non-binary,Psychology,Freshman,No,Yes,Fall 2022,Good Standing,Medium,Enrolled
3029,31,Male,Education,Freshman,No,No,Spring 2023,Good Standing,Medium,Dropout
3030,21,Male,Mechanical Engineering,Junior,No,No,Fall 2022,Good Standing,High,Graduate
3031,30,Female,Nursing,Sophomore,No,No,Spring 2023,Good Standing,Medium,Graduate
3032,34,Non-binary,Education,Junior,No,No,Fall 2022,Good Standing,Low,Dropout
3033,24,Non-binary,Business Administration,Freshman,No,No,Fall 2022,Good Standing,Medium,Dropout
3034,21,Female,Nursing,Sophomore,No,Yes,Spring 2024,Good Standing,High,Graduate
3035,31,Female,Biology,Sophomore,No,No,Fall 2022,Good Standing,Low,Enrolled
3036,20,Non-binary,Mechanical Engineering,Freshman,No,Yes,Fall 2023,Good Standing,Low,Dropout
3037,22,Female,Psychology,Junior,No,No,Fall 2023,Good Standing,High,Enrolled
3038,33,Non-binary,Education,Senior,Yes,No,Fall 2023,Good Standing,Medium,Enrolled
3039,21,Non-binary,Architecture,Junior,No,No,Fall 2023,Good Standing,High,Enrolled
3040,19,Male,Business Administration,Junior,No,No,Spring 2024,Good Standing,Medium,Dropout
3041,34,Male,Computer Science,Freshman,No,Yes,Fall 2023,Good Standing,Medium,Graduate
3042,31,Non-binary,Biology,Sophomore,No,No,Fall 2022,Probation,High,Dropout
3043,30,Non-binary,Computer Science,Freshman,No,Yes,Fall 2023,Good Standing,High,Enrolled
3044,29,Non-binary,Nursing,Junior,No,No,Spring 2024,Probation,Medium,Enrolled
3045,23,Non-binary,Psychology,Senior,No,No,Spring 2023,Good Standing,Medium,Graduate
3046,21,Non-binary,Architecture,Senior,No,No,Fall 2022,Good Standing,Medium,Graduate
3047,33,Non-binary,Computer Science,Senior,No,No,Fall 2022,Good Standing,Medium,Graduate
3048,30,Female,Nursing,Freshman,No,No,Spring 2024,Good Standing,High,Dropout
3049,21,Non-binary,Mechanical Engineering,Sophomore,No,Yes,Spring 2023,Good Standing,Medium,Enrolled
3050,34,Female,Nursing,Freshman,No,Yes,Fall 2023,Good Standing,High,Graduate
3051,18,Female,Biology,Senior,No,No,Spring 2023,Good Standing,Low,Dropout
3052,34,Non-binary,Architecture,Junior,No,No,Fall 2022,Good Standing,Medium,Graduate
3053,32,Non-binary,Architecture,Sophomore,No,No,Fall 2022,Good Standing,High,Graduate
3054,28,Female,Nursing,Freshman,No,No,Fall 2022,Good Standing,High,Graduate
3055,30,Female,Biology,Freshman,No,Yes,Spring 2023,Good Standing,High,Dropout
3056,18,Non-binary,Nursing,Sophomore,No,Yes,Fall 2023,Good Standing,High,Graduate
3057,34,Non-binary,Architecture,Sophomore,No,Yes,Fall 2022,Good Standing,Medium,Graduate
3058,23,Female,Architecture,Junior,No,No,Spring 2024,Good Standing,Low,Enrolled
3059,21,Female,Business Administration,Sophomore,No,Yes,Fall 2023,Good Standing,Medium,Enrolled
3060,33,Female,Nursing,Junior,No,Yes,Fall 2022,Good Standing,Medium,Graduate
3061,32,Male,Education,Senior,No,No,Fall 2023,Good Standing,Medium,Graduate
3062,32,Female,Nursing,Senior,No,No,Spring 2024,Good Standing,Medium,Graduate
3063,23,Male,Architecture,Freshman,No,No,Spring 2023,Good Standing,High,Enrolled
3064,32,Non-binary,Business Administration,Senior,No,No,Fall 2022,Good Standing,High,Graduate
3065,31,Non-binary,Business Administration,Senior,No,No,Spring 2024,Good Standing,Low,Dropout
3066,28,Female,Mechanical Engineering,Junior,No,No,Fall 2022,Good Standing,Low,Enrolled
3067,24,Non-binary,Biology,Freshman,No,No,Fall 2022,Good Standing,High,Graduate
3068,26,Non-binary,Psychology,Sophomore,No,Yes,Spring 2023,Good Standing,High,Graduate
3069,33,Non-binary,Computer Science,Freshman,No,Yes,Spring 2023,Good Standing,Medium,Graduate
3070,22,Non-binary,Computer Science,Senior,No,Yes,Fall 2023,Good Standing,Medium,Graduate
3071,27,Male,Nursing,Sophomore,No,Yes,Spring 2024,Warning,Medium,Dropout
3072,20,Male,Mechanical Engineering,Freshman,No,No,Spring 2024,Good Standing,High,Enrolled
3073,30,Female,Nursing,Freshman,No,Yes,Spring 2023,Good Standing,Low,Dropout
3074,28,Female,Computer Science,Freshman,No,No,Fall 2022,Good Standing,Medium,Graduate
3075,34,Female,Biology,Freshman,No,Yes,Fall 2023,Good Standing,High,Dropout
3076,30,Non-binary,Architecture,Junior,No,No,Spring 2023,Good Standing,Medium,Graduate
3077,23,Non-binary,Biology,Freshman,No,No,Fall 2023,Good Standing,High,Graduate
3078,34,Male,Biology,Senior,No,No,Fall 2023,Probation,Medium,Graduate
3079,30,Male,Business Administration,Senior,No,No,Spring 2024,Good Standing,Medium,Enrolled
3080,27,Female,Architecture,Junior,No,Yes,Fall 2023,Good Standing,Medium,Graduate
3081,20,Male,Psychology,Sophomore,Yes,No,Spring 2024,Good Standing,Medium,Graduate
3082,31,Male,Architecture,Sophomore,Yes,Yes,Fall 2022,Good Standing,High,Graduate
3083,22,Male,Mechanical Engineering,Senior,No,No,Fall 2022,Good Standing,Medium,Dropout
3084,22,Male,Business Administration,Senior,No,No,Spring 2023,Good Standing,Medium,Dropout
3085,34,Male,Psychology,Junior,Yes,Yes,Fall 2022,Good Standing,Medium,Graduate
3086,27,Female,Mechanical Engineering,Sophomore,No,No,Spring 2024,Good Standing,High,Enrolled
3087,22,Female,Mechanical Engineering,Sophomore,No,Yes,Fall 2023,Good Standing,Medium,Graduate
3088,21,Male,Computer Science,Freshman,No,No,Fall 2023,Warning,Medium,Graduate
3089,23,Female,Business Administration,Freshman,No,No,Fall 2022,Good Standing,Medium,Graduate
3090,21,Non-binary,Mechanical Engineering,Freshman,No,No,Spring 2024,Good Standing,Medium,Enrolled
3091,24,Male,Education,Junior,No,No,Fall 2023,Good Standing,Medium,Graduate
3092,24,Non-binary,Biology,Senior,Yes,No,Fall 2022,Good Standing,Low,Dropout
3093,20,Female,Mechanical Engineering,Junior,No,No,Spring 2024,Probation,High,Enrolled
3094,18,Female,Psychology,Sophomore,No,Yes,Spring 2024,Good Standing,Medium,Dropout
