student_id,age,gender,major,class_level,international_student,first_generation,admission_term,academic_standing,gpa_band,student_status,at_risk_score,risk_category,at_risk_flag,latest_placement_score,placement_language,total_test_attempts,retake_required,has_hold,unresolved_hold_flag,avg_days_to_resolve_hold,intervention_received_flag,intervention_type,enrolled_flag,completed_flag,placement_score_band,hold_resolution_category,enrollment_delay_flag
2616,19,Male,Mechanical Engineering,Junior,No,No,Spring 2023,Good Standing,Medium,Enrolled,1,Low Risk,0,78.0,Math,1,No,No,No,,Yes,Academic Planning,Yes,Yes,Medium,No Hold,No
2617,34,Female,Architecture,Junior,No,No,Fall 2023,Probation,Medium,Graduate,1,Low Risk,0,83.0,Spanish,1,No,Yes,No,1.0,No,No Intervention,Yes,No,High,Quick (<=7 days),No
2618,30,Female,Education,Freshman,Yes,Yes,Spring 2024,Good Standing,High,Enrolled,3,Medium Risk,1,87.0,Spanish,2,Yes,No,No,,No,No Intervention,Yes,No,High,No Hold,No
2619,21,Non-binary,Psychology,Freshman,No,No,Spring 2023,Warning,Medium,Enrolled,2,Medium Risk,1,90.0,Math,1,Yes,No,No,,No,No Intervention,Yes,No,High,No Hold,No
2620,28,Female,Architecture,Sophomore,No,No,Fall 2022,Good Standing,High,Dropout,3,Medium Risk,1,53.0,Math,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
2621,24,Male,Education,Junior,No,No,Spring 2024,Good Standing,Medium,Graduate,1,Low Risk,0,63.0,Math,1,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
2622,29,Female,Biology,Junior,No,No,Fall 2022,Probation,Medium,Enrolled,2,Medium Risk,1,72.0,English,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
2623,27,Non-binary,Education,Freshman,No,No,Spring 2023,Good Standing,High,Enrolled,1,Low Risk,0,94.0,Math,1,No,No,No,,Yes,Academic Planning,Yes,Yes,High,No Hold,No
2624,24,Non-binary,Mechanical Engineering,Freshman,No,No,Fall 2023,Good Standing,Medium,Graduate,1,Low Risk,0,97.0,English,1,Yes,No,No,,No,No Intervention,Yes,No,High,No Hold,No
2625,30,Male,Computer Science,Senior,Yes,No,Spring 2023,Good Standing,Medium,Graduate,4,High Risk,1,58.0,Spanish,2,Yes,Yes,No,18.0,No,No Intervention,Yes,Yes,Low,Slow (>14 days),Yes
2626,24,Non-binary,Computer Science,Junior,No,Yes,Fall 2023,Probation,Medium,Enrolled,2,Medium Risk,1,92.0,English,2,Yes,No,No,,Yes,Career Counseling,Yes,No,High,No Hold,No
2627,34,Female,Computer Science,Senior,No,Yes,Spring 2024,Good Standing,Medium,Graduate,2,Medium Risk,1,47.0,Math,1,Yes,Yes,No,11.0,No,No Intervention,Yes,No,Low,Moderate (8-14 days),No
2628,27,Non-binary,Computer Science,Sophomore,No,No,Spring 2023,Good Standing,Low,Enrolled,5,High Risk,1,79.0,English,1,Yes,Yes,Yes,29.0,No,No Intervention,,,Medium,Slow (>14 days),Yes
2629,27,Male,Biology,Senior,No,No,Spring 2023,Good Standing,Low,Dropout,3,Medium Risk,1,54.0,Spanish,1,Yes,No,No,,Yes,Academic Planning,Yes,Yes,Low,No Hold,No
2630,21,Non-binary,Nursing,Freshman,Yes,No,Spring 2023,Good Standing,High,Graduate,1,Low Risk,0,85.0,Math,2,Yes,No,No,,Yes,Financial Aid Guidance,Yes,No,High,No Hold,No
2631,21,Female,Architecture,Junior,No,No,Spring 2024,Good Standing,Medium,Graduate,2,Medium Risk,1,95.0,English,2,Yes,No,No,,No,No Intervention,Yes,No,High,No Hold,No
2632,24,Male,Mechanical Engineering,Junior,No,No,Fall 2022,Good Standing,High,Enrolled,5,High Risk,1,78.0,Math,2,Yes,Yes,Yes,26.0,No,No Intervention,,,Medium,Slow (>14 days),Yes
2633,18,Female,Business Administration,Senior,No,No,Fall 2022,Good Standing,High,Dropout,3,Medium Risk,1,45.0,Math,2,Yes,No,No,,Yes,At-Risk Outreach,Yes,No,Low,No Hold,No
2634,29,Male,Mechanical Engineering,Senior,No,No,Fall 2023,Good Standing,High,Enrolled,2,Medium Risk,1,49.0,Math,1,Yes,No,No,,Yes,Career Counseling,Yes,No,Low,No Hold,No
2635,30,Non-binary,Nursing,Sophomore,No,No,Spring 2023,Good Standing,Low,Enrolled,3,Medium Risk,1,90.0,Math,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
2636,27,Male,Computer Science,Sophomore,No,No,Fall 2022,Good Standing,Medium,Graduate,3,Medium Risk,1,47.0,Spanish,1,Yes,Yes,No,17.5,No,No Intervention,Yes,No,Low,Slow (>14 days),Yes
2637,32,Male,Nursing,Freshman,No,Yes,Spring 2024,Good Standing,High,Enrolled,2,Medium Risk,1,88.0,English,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
2638,30,Non-binary,Psychology,Freshman,No,Yes,Spring 2023,Good Standing,High,Graduate,1,Low Risk,0,52.0,Spanish,1,Yes,No,No,,Yes,Academic Planning,Yes,Yes,Low,No Hold,No
2639,26,Female,Psychology,Freshman,No,No,Fall 2023,Good Standing,Low,Enrolled,3,Medium Risk,1,48.0,English,1,Yes,No,No,,Yes,At-Risk Outreach,Yes,Yes,Low,No Hold,No
2640,26,Non-binary,Architecture,Senior,No,No,Fall 2022,Warning,Medium,Graduate,0,Low Risk,0,0.0,None,0,,No,No,,Yes,Career Counseling,Yes,No,,No Hold,No
2641,32,Male,Biology,Senior,No,Yes,Spring 2024,Good Standing,Medium,Dropout,3,Medium Risk,1,48.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
2642,27,Non-binary,Mechanical Engineering,Junior,Yes,Yes,Spring 2024,Good Standing,Low,Dropout,4,High Risk,1,66.0,English,1,Yes,Yes,No,25.0,No,No Intervention,Yes,Yes,Medium,Slow (>14 days),Yes
2643,27,Male,Mechanical Engineering,Freshman,No,No,Fall 2023,Good Standing,Medium,Enrolled,2,Medium Risk,1,68.0,Math,1,Yes,Yes,No,24.5,Yes,Financial Aid Guidance,Yes,No,Medium,Slow (>14 days),Yes
2644,25,Non-binary,Business Administration,Senior,No,No,Fall 2022,Good Standing,High,Graduate,2,Medium Risk,1,56.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
2645,33,Non-binary,Biology,Junior,No,No,Spring 2023,Good Standing,Medium,Enrolled,2,Medium Risk,1,63.0,English,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
2646,34,Female,Business Administration,Freshman,No,No,Spring 2024,Probation,Low,Enrolled,3,Medium Risk,1,52.0,Math,1,Yes,No,No,,Yes,Academic Planning,Yes,No,Low,No Hold,No
2647,22,Male,Psychology,Sophomore,No,No,Fall 2023,Good Standing,Low,Enrolled,3,Medium Risk,1,94.0,Math,1,No,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
2648,21,Female,Computer Science,Sophomore,Yes,Yes,Spring 2024,Good Standing,High,Enrolled,2,Medium Risk,1,88.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,No,High,No Hold,No
2649,21,Male,Nursing,Senior,No,No,Spring 2024,Good Standing,High,Enrolled,4,High Risk,1,41.0,Spanish,2,Yes,No,No,,No,No Intervention,Yes,Yes,Low,No Hold,No
2650,24,Non-binary,Business Administration,Junior,No,No,Fall 2022,Probation,High,Graduate,0,Low Risk,0,88.0,Math,1,No,No,No,,Yes,Career Counseling,Yes,Yes,High,No Hold,No
2651,27,Male,Education,Sophomore,No,Yes,Fall 2022,Good Standing,Medium,Graduate,1,Low Risk,0,80.0,Math,1,No,Yes,No,16.0,Yes,Financial Aid Guidance,Yes,Yes,Medium,Slow (>14 days),Yes
2652,21,Female,Business Administration,Junior,No,Yes,Spring 2023,Good Standing,Medium,Enrolled,4,High Risk,1,44.0,English,1,Yes,Yes,No,14.5,No,No Intervention,Yes,No,Low,Slow (>14 days),Yes
2653,27,Female,Computer Science,Junior,Yes,Yes,Spring 2024,Good Standing,High,Dropout,1,Low Risk,0,73.0,Math,1,No,No,No,,Yes,Academic Planning,Yes,No,Medium,No Hold,No
2654,18,Female,Computer Science,Sophomore,No,No,Fall 2023,Good Standing,Medium,Enrolled,4,High Risk,1,43.0,Spanish,2,Yes,Yes,No,13.0,No,No Intervention,Yes,No,Low,Moderate (8-14 days),No
2655,22,Male,Mechanical Engineering,Junior,Yes,Yes,Spring 2024,Probation,Medium,Graduate,2,Medium Risk,1,88.0,English,2,Yes,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
2656,32,Female,Nursing,Sophomore,Yes,No,Fall 2023,Good Standing,Medium,Dropout,2,Medium Risk,1,85.0,English,1,Yes,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
2657,34,Female,Computer Science,Senior,Yes,No,Spring 2024,Good Standing,Low,Dropout,5,High Risk,1,46.0,Spanish,2,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
2658,20,Female,Biology,Freshman,No,No,Fall 2023,Good Standing,Medium,Graduate,3,Medium Risk,1,56.0,English,2,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
2659,29,Non-binary,Business Administration,Freshman,No,No,Spring 2024,Good Standing,Medium,Dropout,1,Low Risk,0,94.0,Math,1,No,No,No,,Yes,At-Risk Outreach,Yes,No,High,No Hold,No
2660,19,Non-binary,Business Administration,Senior,No,Yes,Spring 2024,Good Standing,Medium,Enrolled,2,Medium Risk,1,73.0,English,1,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
2661,18,Male,Psychology,Sophomore,No,No,Spring 2023,Probation,Low,Dropout,3,Medium Risk,1,91.0,English,1,Yes,Yes,No,11.0,No,No Intervention,Yes,No,High,Moderate (8-14 days),No
2662,34,Male,Computer Science,Sophomore,No,No,Fall 2022,Good Standing,High,Dropout,2,Medium Risk,1,44.0,Spanish,1,Yes,Yes,No,14.0,Yes,Academic Planning,Yes,Yes,Low,Moderate (8-14 days),No
2663,33,Female,Education,Sophomore,No,Yes,Fall 2022,Good Standing,Low,Enrolled,4,High Risk,1,76.0,Math,2,Yes,Yes,No,5.0,No,No Intervention,Yes,Yes,Medium,Quick (<=7 days),No
2664,22,Non-binary,Mechanical Engineering,Sophomore,No,No,Fall 2023,Good Standing,High,Graduate,2,Medium Risk,1,92.0,Spanish,1,No,Yes,No,27.0,No,No Intervention,Yes,No,High,Slow (>14 days),Yes
2665,32,Female,Nursing,Senior,No,No,Spring 2024,Probation,High,Enrolled,3,Medium Risk,1,95.0,Math,2,Yes,No,No,,No,No Intervention,Yes,No,High,No Hold,No
2666,20,Female,Education,Freshman,No,Yes,Spring 2024,Good Standing,High,Enrolled,3,Medium Risk,1,59.0,English,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
2667,24,Non-binary,Mechanical Engineering,Junior,No,No,Fall 2022,Warning,Low,Enrolled,3,Medium Risk,1,80.0,English,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
2668,28,Non-binary,Business Administration,Junior,Yes,No,Fall 2023,Good Standing,Medium,Graduate,1,Low Risk,0,99.0,Spanish,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
2669,27,Non-binary,Education,Freshman,No,No,Spring 2023,Good Standing,High,Dropout,3,Medium Risk,1,72.0,English,2,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
2670,26,Male,Mechanical Engineering,Senior,No,No,Spring 2023,Good Standing,Low,Dropout,3,Medium Risk,1,42.0,English,1,Yes,No,No,,Yes,Financial Aid Guidance,Yes,No,Low,No Hold,No
2671,31,Male,Business Administration,Junior,Yes,Yes,Spring 2023,Good Standing,Medium,Graduate,2,Medium Risk,1,58.0,English,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
2672,30,Female,Business Administration,Freshman,No,Yes,Spring 2024,Good Standing,Low,Enrolled,4,High Risk,1,90.0,Spanish,1,No,Yes,No,21.0,No,No Intervention,Yes,Yes,High,Slow (>14 days),Yes
2673,19,Male,Business Administration,Senior,No,No,Fall 2023,Good Standing,High,Graduate,2,Medium Risk,1,61.0,Spanish,2,Yes,Yes,No,11.5,No,No Intervention,Yes,Yes,Medium,Moderate (8-14 days),No
2674,20,Non-binary,Business Administration,Junior,No,No,Fall 2022,Good Standing,High,Graduate,1,Low Risk,0,69.0,English,1,No,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
2675,24,Non-binary,Biology,Sophomore,No,No,Spring 2024,Good Standing,Medium,Enrolled,3,Medium Risk,1,41.0,English,1,Yes,Yes,No,16.0,Yes,Financial Aid Guidance,Yes,No,Low,Slow (>14 days),Yes
2676,20,Male,Business Administration,Sophomore,No,Yes,Spring 2024,Good Standing,Medium,Graduate,1,Low Risk,0,92.0,Math,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
2677,27,Female,Psychology,Senior,Yes,No,Spring 2023,Good Standing,Medium,Graduate,2,Medium Risk,1,46.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
2678,24,Female,Education,Sophomore,Yes,Yes,Fall 2023,Probation,Medium,Dropout,1,Low Risk,0,87.0,Spanish,1,Yes,Yes,No,2.0,Yes,Career Counseling,Yes,Yes,High,Quick (<=7 days),No
2679,26,Male,Mechanical Engineering,Senior,No,Yes,Fall 2023,Good Standing,Medium,Graduate,2,Medium Risk,1,61.0,Spanish,2,Yes,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
2680,34,Female,Psychology,Freshman,Yes,No,Spring 2023,Probation,High,Graduate,1,Low Risk,0,84.0,English,1,No,Yes,No,4.0,No,No Intervention,Yes,No,High,Quick (<=7 days),No
2681,28,Female,Biology,Freshman,No,Yes,Spring 2023,Good Standing,Medium,Enrolled,2,Medium Risk,1,78.0,Spanish,1,Yes,Yes,No,26.0,Yes,Academic Planning,Yes,No,Medium,Slow (>14 days),Yes
2682,24,Female,Architecture,Junior,Yes,Yes,Spring 2023,Good Standing,Medium,Enrolled,4,High Risk,1,44.0,English,2,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
2683,31,Non-binary,Architecture,Senior,No,Yes,Spring 2024,Warning,High,Graduate,3,Medium Risk,1,57.0,English,2,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
2684,21,Non-binary,Psychology,Junior,No,Yes,Spring 2024,Good Standing,High,Graduate,1,Low Risk,0,69.0,Math,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
2685,23,Male,Computer Science,Junior,No,No,Spring 2024,Good Standing,Medium,Graduate,1,Low Risk,0,92.0,Spanish,1,No,Yes,No,24.0,Yes,Financial Aid Guidance,Yes,No,High,Slow (>14 days),Yes
2686,27,Non-binary,Computer Science,Freshman,No,No,Fall 2022,Good Standing,Low,Dropout,4,High Risk,1,55.0,Math,1,Yes,Yes,No,9.5,No,No Intervention,Yes,No,Low,Moderate (8-14 days),No
2687,24,Female,Computer Science,Junior,No,Yes,Fall 2022,Good Standing,High,Enrolled,2,Medium Risk,1,77.0,Math,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
2688,30,Non-binary,Nursing,Sophomore,No,No,Fall 2023,Good Standing,High,Graduate,2,Medium Risk,1,85.0,Math,2,Yes,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
2689,31,Male,Computer Science,Junior,No,No,Spring 2023,Probation,High,Dropout,3,Medium Risk,1,75.0,English,1,No,Yes,No,22.0,No,No Intervention,Yes,No,Medium,Slow (>14 days),Yes
2690,21,Non-binary,Mechanical Engineering,Senior,No,No,Spring 2023,Good Standing,Low,Enrolled,5,High Risk,1,81.0,Spanish,1,No,Yes,Yes,,No,No Intervention,,,High,No Hold,Yes
2691,25,Female,Psychology,Sophomore,No,Yes,Spring 2024,Good Standing,Medium,Dropout,2,Medium Risk,1,67.0,English,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
2692,22,Female,Mechanical Engineering,Freshman,No,No,Fall 2022,Good Standing,Low,Enrolled,2,Medium Risk,1,90.0,Spanish,1,No,No,No,,Yes,Academic Planning,Yes,Yes,High,No Hold,No
2693,18,Male,Education,Senior,No,No,Spring 2023,Good Standing,Low,Dropout,3,Medium Risk,1,97.0,Spanish,1,No,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
2694,21,Non-binary,Computer Science,Sophomore,No,Yes,Fall 2023,Good Standing,Medium,Enrolled,3,Medium Risk,1,65.0,Spanish,1,No,Yes,No,16.0,No,No Intervention,Yes,Yes,Medium,Slow (>14 days),Yes
2695,20,Non-binary,Biology,Senior,No,No,Spring 2023,Good Standing,High,Enrolled,2,Medium Risk,1,82.0,Math,1,No,Yes,No,3.0,No,No Intervention,Yes,Yes,High,Quick (<=7 days),No
2696,26,Non-binary,Nursing,Sophomore,No,No,Spring 2024,Good Standing,Medium,Enrolled,3,Medium Risk,1,77.0,Math,1,No,Yes,No,28.0,No,No Intervention,Yes,No,Medium,Slow (>14 days),Yes
2697,25,Female,Education,Senior,No,No,Spring 2024,Probation,High,Graduate,1,Low Risk,0,76.0,English,1,No,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
2698,18,Male,Biology,Senior,No,Yes,Fall 2022,Good Standing,High,Graduate,2,Medium Risk,1,64.0,Spanish,1,No,Yes,No,17.0,No,No Intervention,Yes,Yes,Medium,Slow (>14 days),Yes
2699,23,Non-binary,Nursing,Sophomore,No,Yes,Fall 2023,Good Standing,High,Graduate,2,Medium Risk,1,63.0,Spanish,2,Yes,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
2700,26,Female,Architecture,Freshman,No,Yes,Fall 2023,Good Standing,Medium,Graduate,0,Low Risk,0,77.0,Math,1,No,No,No,,Yes,Career Counseling,Yes,Yes,Medium,No Hold,No
2701,24,Female,Education,Freshman,No,No,Spring 2023,Probation,Medium,Graduate,1,Low Risk,0,65.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
2702,21,Female,Architecture,Senior,No,Yes,Fall 2023,Good Standing,Medium,Graduate,0,Low Risk,0,68.0,Spanish,1,No,No,No,,Yes,At-Risk Outreach,Yes,No,Medium,No Hold,No
2703,30,Non-binary,Psychology,Senior,No,No,Spring 2023,Probation,Medium,Graduate,0,Low Risk,0,81.0,Spanish,1,No,No,No,,Yes,At-Risk Outreach,Yes,Yes,High,No Hold,No
2704,34,Non-binary,Mechanical Engineering,Freshman,No,No,Spring 2023,Good Standing,High,Dropout,4,High Risk,1,55.0,Spanish,2,Yes,Yes,No,24.0,Yes,Career Counseling,Yes,No,Low,Slow (>14 days),Yes
2705,19,Non-binary,Business Administration,Freshman,Yes,Yes,Fall 2022,Good Standing,Medium,Enrolled,3,Medium Risk,1,64.0,Math,1,Yes,Yes,No,22.0,No,No Intervention,Yes,No,Medium,Slow (>14 days),Yes
2706,22,Non-binary,Mechanical Engineering,Junior,No,Yes,Fall 2023,Good Standing,Medium,Enrolled,3,Medium Risk,1,77.0,Math,1,Yes,Yes,No,26.0,No,No Intervention,Yes,No,Medium,Slow (>14 days),Yes
2707,29,Non-binary,Computer Science,Freshman,No,No,Spring 2024,Good Standing,High,Enrolled,2,Medium Risk,1,97.0,English,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
2708,25,Non-binary,Architecture,Senior,No,No,Spring 2023,Good Standing,Medium,Enrolled,2,Medium Risk,1,93.0,Spanish,1,Yes,Yes,No,6.0,No,No Intervention,Yes,No,High,Quick (<=7 days),No
2709,23,Non-binary,Biology,Sophomore,Yes,Yes,Spring 2023,Probation,Medium,Graduate,1,Low Risk,0,66.0,Math,1,No,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
2710,25,Non-binary,Business Administration,Freshman,Yes,No,Spring 2023,Good Standing,High,Graduate,1,Low Risk,0,90.0,English,1,No,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
2711,20,Non-binary,Nursing,Junior,No,No,Fall 2023,Good Standing,High,Dropout,3,Medium Risk,1,54.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,Yes,Low,No Hold,No
2712,29,Female,Architecture,Junior,No,No,Fall 2023,Good Standing,Low,Enrolled,4,High Risk,1,95.0,English,1,No,Yes,No,20.5,No,No Intervention,Yes,Yes,High,Slow (>14 days),Yes
2713,20,Non-binary,Psychology,Junior,No,No,Fall 2023,Good Standing,High,Graduate,1,Low Risk,0,99.0,Math,1,Yes,No,No,,No,No Intervention,Yes,No,High,No Hold,No
2714,23,Male,Psychology,Sophomore,No,Yes,Spring 2023,Good Standing,Medium,Dropout,4,High Risk,1,53.0,English,2,Yes,Yes,No,11.0,No,No Intervention,Yes,No,Low,Moderate (8-14 days),No
2715,19,Female,Architecture,Freshman,Yes,No,Spring 2024,Good Standing,Low,Enrolled,3,Medium Risk,1,81.0,English,1,Yes,No,No,,No,No Intervention,Yes,No,High,No Hold,No
2716,29,Non-binary,Architecture,Freshman,No,No,Spring 2024,Good Standing,Medium,Graduate,0,Low Risk,0,82.0,Spanish,1,Yes,No,No,,Yes,Financial Aid Guidance,Yes,Yes,High,No Hold,No
2717,19,Male,Architecture,Freshman,No,Yes,Fall 2023,Good Standing,High,Enrolled,2,Medium Risk,1,94.0,Math,1,Yes,No,No,,No,No Intervention,Yes,No,High,No Hold,No
2718,23,Non-binary,Nursing,Sophomore,No,No,Spring 2024,Good Standing,Low,Dropout,4,High Risk,1,94.0,English,1,Yes,Yes,No,22.0,No,No Intervention,Yes,Yes,High,Slow (>14 days),Yes
2719,34,Male,Computer Science,Sophomore,No,Yes,Spring 2023,Good Standing,Medium,Graduate,2,Medium Risk,1,55.0,Spanish,2,Yes,No,No,,Yes,Academic Planning,Yes,Yes,Low,No Hold,No
2720,20,Male,Nursing,Senior,Yes,No,Fall 2023,Good Standing,Medium,Graduate,3,Medium Risk,1,47.0,Math,2,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
2721,19,Male,Education,Junior,No,No,Fall 2023,Good Standing,Medium,Dropout,4,High Risk,1,47.0,English,2,Yes,Yes,No,17.0,Yes,Financial Aid Guidance,Yes,Yes,Low,Slow (>14 days),Yes
2722,25,Male,Biology,Junior,No,No,Spring 2023,Probation,Medium,Dropout,4,High Risk,1,79.0,Math,1,No,Yes,Yes,3.0,No,No Intervention,,,Medium,Quick (<=7 days),Yes
2723,29,Female,Architecture,Freshman,No,Yes,Fall 2023,Good Standing,Low,Enrolled,4,High Risk,1,63.0,Math,1,Yes,Yes,No,23.0,No,No Intervention,Yes,No,Medium,Slow (>14 days),Yes
2724,21,Female,Biology,Sophomore,No,No,Spring 2023,Good Standing,Low,Dropout,3,Medium Risk,1,67.0,Spanish,1,No,Yes,No,23.0,Yes,Financial Aid Guidance,Yes,Yes,Medium,Slow (>14 days),Yes
2725,22,Male,Computer Science,Sophomore,No,Yes,Fall 2023,Good Standing,Medium,Enrolled,3,Medium Risk,1,64.0,Spanish,2,Yes,Yes,No,27.0,Yes,At-Risk Outreach,Yes,Yes,Medium,Slow (>14 days),Yes
2726,30,Non-binary,Business Administration,Freshman,No,No,Spring 2024,Good Standing,Low,Enrolled,2,Medium Risk,1,84.0,Spanish,1,Yes,No,No,,Yes,Career Counseling,Yes,Yes,High,No Hold,No
2727,32,Male,Nursing,Freshman,No,No,Fall 2023,Good Standing,Low,Enrolled,4,High Risk,1,41.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
2728,33,Female,Computer Science,Senior,No,No,Fall 2023,Warning,Low,Dropout,3,Medium Risk,1,64.0,Math,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
2729,27,Non-binary,Biology,Junior,No,Yes,Fall 2023,Good Standing,Medium,Enrolled,4,High Risk,1,55.0,Spanish,2,Yes,Yes,No,13.0,No,No Intervention,Yes,No,Low,Moderate (8-14 days),No
2730,33,Female,Business Administration,Junior,No,No,Fall 2022,Good Standing,High,Graduate,0,Low Risk,0,78.0,English,1,No,No,No,,Yes,Career Counseling,Yes,Yes,Medium,No Hold,No
2731,29,Female,Nursing,Junior,No,Yes,Spring 2024,Good Standing,Medium,Enrolled,1,Low Risk,0,81.0,Math,1,No,No,No,,Yes,At-Risk Outreach,Yes,Yes,High,No Hold,No
2732,34,Non-binary,Psychology,Senior,No,No,Spring 2023,Good Standing,High,Enrolled,6,High Risk,1,43.0,English,2,Yes,Yes,Yes,,No,No Intervention,Yes,Yes,Low,No Hold,Yes
2733,33,Male,Nursing,Freshman,No,No,Fall 2022,Good Standing,Medium,Graduate,2,Medium Risk,1,54.0,Spanish,1,Yes,Yes,No,10.5,No,No Intervention,Yes,Yes,Low,Moderate (8-14 days),No
2734,29,Male,Mechanical Engineering,Freshman,No,No,Spring 2024,Probation,High,Dropout,4,High Risk,1,57.0,Spanish,2,Yes,Yes,No,5.0,No,No Intervention,Yes,No,Low,Quick (<=7 days),No
2735,25,Male,Nursing,Junior,No,No,Fall 2023,Good Standing,Low,Enrolled,3,Medium Risk,1,48.0,Math,1,Yes,Yes,No,9.5,Yes,At-Risk Outreach,Yes,Yes,Low,Moderate (8-14 days),No
2736,20,Male,Mechanical Engineering,Junior,Yes,No,Fall 2023,Good Standing,Medium,Graduate,0,Low Risk,0,95.0,Math,1,No,No,No,,Yes,Academic Planning,Yes,No,High,No Hold,No
2737,33,Non-binary,Business Administration,Senior,No,Yes,Spring 2023,Warning,Medium,Dropout,6,High Risk,1,48.0,English,2,Yes,Yes,Yes,,No,No Intervention,Yes,No,Low,No Hold,Yes
2738,30,Non-binary,Nursing,Sophomore,No,No,Spring 2023,Good Standing,Medium,Graduate,3,Medium Risk,1,50.0,Spanish,1,Yes,Yes,Yes,2.0,Yes,Academic Planning,Yes,Yes,Low,Quick (<=7 days),Yes
2739,25,Non-binary,Business Administration,Sophomore,No,Yes,Spring 2024,Good Standing,High,Dropout,1,Low Risk,0,82.0,Spanish,1,No,No,No,,Yes,Financial Aid Guidance,Yes,Yes,High,No Hold,No
2740,22,Female,Business Administration,Junior,No,No,Spring 2024,Good Standing,Medium,Graduate,1,Low Risk,0,65.0,English,1,No,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
2741,25,Non-binary,Biology,Senior,No,No,Spring 2023,Good Standing,Medium,Enrolled,3,Medium Risk,1,79.0,Math,1,Yes,Yes,No,27.0,No,No Intervention,Yes,No,Medium,Slow (>14 days),Yes
2742,29,Male,Computer Science,Junior,No,No,Spring 2024,Good Standing,Low,Dropout,4,High Risk,1,88.0,Spanish,1,Yes,Yes,No,16.5,No,No Intervention,Yes,No,High,Slow (>14 days),Yes
2743,18,Female,Business Administration,Sophomore,No,Yes,Spring 2023,Probation,High,Dropout,3,Medium Risk,1,78.0,Spanish,2,Yes,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
